distance (m),altitude (m)
14002.17346,3961.2
14005.52469,3961.2
14008.89609,3961.19
14012.28415,3961.17
14015.69373,3961.14
14019.12067,3961.1
14022.5636,3961.1
14026.02109,3961.04
14029.48969,3960.96
14032.96874,3960.86
14036.454,3960.75
14039.93861,3960.75
14043.41276,3960.63
14046.87858,3960.52
14050.3354,3960.42
14053.77345,3960.34
14057.20804,3960.34
14060.62943,3960.28
14064.05498,3960.23
14067.48679,3960.18
14070.93317,3960.11
14074.40667,3960.11
14077.91137,3960.03
14081.46328,3959.93
14085.07571,3959.72
14088.70816,3959.72
14092.36227,3959.61
14096.0336,3959.61
14099.72992,3959.5
14103.45906,3959.39
14107.2137,3959.27
14111.0012,3959.27
14114.82248,3959.14
14118.67432,3958.99
14122.5563,3958.83
14126.4609,3958.66
14130.39568,3958.66
14134.35582,3958.49
14138.33818,3958.3
14142.3452,3958.11
14146.37477,3957.9
14150.41236,3957.9
14154.44332,3957.68
14158.47012,3957.46
14162.47992,3957.22
14166.4595,3956.97
14170.41651,3956.97
14174.33222,3956.72
14178.21183,3956.47
14182.06046,3956.22
14185.87064,3955.97
14189.65814,3955.97
14193.41277,3955.73
14197.1452,3955.49
14200.86878,3955.25
14204.58454,3955.01
14208.30535,3955.01
14212.04055,3954.78
14215.79241,3954.56
14219.56879,3954.35
14223.37342,3954.15
14227.23317,3953.96
14231.14332,3953.6
14235.08403,3953.43
14239.04937,3953.25
14243.03173,3953.06
14247.04153,3953.06
14251.07943,3952.88
14255.13678,3952.69
14259.21049,3952.69
14263.2956,3952.5
14267.40266,3952.5
14271.52388,3952.5
14275.68675,3952.3
14279.90496,3951.92
14284.17336,3951.54
14288.45827,3951.54
14292.75722,3951.54
14297.07005,3951.35
14301.39941,3951.35
14305.7428,3951.16
14310.11662,3951.16
14314.51832,3950.96
14318.9478,3950.74
14323.40499,3950.49
14327.88445,3950.23
14332.39165,3950.23
14336.9211,3949.95
14341.47832,3949.67
14346.06611,3949.39
14350.67888,3949.14
14355.32224,3949.14
14359.99333,3948.91
14364.69218,3948.7
14369.41613,3948.51
14374.16219,3948.34
14378.91949,3948.34
14383.68222,3948.18
14388.43939,3948.04
14393.18557,3947.92
14397.90386,3947.81
14402.59447,3947.81
14407.23222,3947.72
14411.82277,3947.63
14416.3661,3947.54
14420.85112,3947.46
14425.28329,3947.46
14429.65723,3947.38
14433.97006,3947.29
14438.2244,3947.21
14442.41226,3947.14
14446.54155,3947.14
14450.60723,3947.07
14454.6118,3947
14458.56047,3946.91
14462.44841,3946.81
14466.28315,3946.81
14470.06278,3946.7
14473.7841,3946.57
14477.44377,3946.45
14481.03734,3946.33
14484.56363,3946.33
14488.01278,3946.22
14491.38974,3946.13
14494.69928,3946.05
14497.9346,3945.98
14501.10243,3945.98
14504.20445,3945.9
14507.23982,3945.83
14510.21313,3945.76
14513.12075,3945.7
14515.96624,3945.7
14518.74612,3945.67
14521.4649,3945.65
14524.12976,3945.66
14526.74301,3945.67
14529.31062,3945.67
14531.83778,3945.69
14534.32606,3945.7
14536.77974,3945.72
14539.20137,3945.73
14541.59391,3945.73
14543.95445,3945.74
14546.29554,3945.76
14548.62417,3945.78
14550.94305,3945.81
14553.27168,3945.81
14555.61833,3945.84
14557.98719,3945.89
14560.39085,3945.94
14562.84025,3946.01
14565.32728,3946.01
14567.85721,3946.11
14570.42603,3946.23
14573.03254,3946.38
14575.67079,3946.56
14578.34399,3946.56
14581.0461,3946.77
14583.77877,3947.02
14586.54645,3947.29
14589.34299,3947.59
14592.17736,3947.59
14595.04888,3947.9
14597.9565,3948.22
14600.89925,3948.55
14603.87352,3948.91
14606.88296,3948.91
14609.92111,3949.27
14612.99258,3949.65
14616.09927,3950.03
14619.23739,3950.4
14622.408,3950.4
14625.60999,3950.78
14628.84254,3951.15
14632.10484,3951.53
14635.39015,3951.93
14638.70525,3951.93
14642.04611,3952.35
14645.41473,3952.8
14648.81597,3953.27
14652.24569,3953.77
14655.70807,3953.77
14659.19611,3954.28
14662.71191,3954.81
14666.25488,3955.36
14669.82345,3955.93
14673.41921,3955.93
14677.04055,3956.51
14680.68688,3957.08
14684.36045,3957.65
14688.05677,3958.2
14691.77758,3958.2
14695.51555,3958.74
14699.27297,3959.27
14703.04935,3959.79
14706.84009,3960.31
14710.64982,3960.31
14714.47666,3960.82
14718.32017,3961.34
14722.18547,3961.85
14726.06786,3962.36
14729.96929,3962.36
14733.885,3962.85
14737.81737,3963.35
14741.76604,3963.87
14745.72341,3964.4
14749.69986,3964.4
14753.69055,3964.95
14757.69791,3965.53
14761.72438,3966.11
14765.76784,3966.69
14769.83322,3966.69
14773.91555,3967.26
14778.01733,3967.82
14782.13828,3968.38
14786.27616,3968.92
14790.43324,3968.92
14794.61,3969.47
14798.80342,3970.02
14803.01885,3970.57
14807.24837,3971.14
14811.49715,3971.14
14815.76,3971.7
14820.03673,3972.27
14824.33275,3972.84
14828.64003,3973.41
14832.96384,3973.41
14837.29889,3973.97
14841.64783,3974.51
14846.01331,3975.06
14850.38725,3975.6
14854.77218,3975.6
14859.16556,3976.14
14863.56171,3976.68
14867.95498,3977.22
14872.34002,3977.77
14876.70551,3977.77
14881.04056,3978.31
14885.33951,3978.84
14889.60218,3979.35
14893.81227,3979.84
14897.9749,3979.84
14902.07946,3980.32
14906.12847,3980.78
14910.12159,3981.24
14914.05119,3981.69
14917.92761,3981.69
14921.75168,3982.15
14925.52298,3982.61
14929.24656,3983.06
14932.92067,3983.5
14936.53866,3983.5
14940.09057,3983.93
14943.58416,3984.35
14947.01875,3984.75
14950.38459,3985.14
14953.6997,3985.14
14956.96001,3985.52
14960.15368,3985.89
14963.29649,3986.64
14966.42073,3986.64
14969.5302,3987.01
14972.62389,3987.01
14975.70369,3987.38
14978.7826,3987.76
14981.8624,3988.13
14984.94687,3988.13
14988.04611,3988.5
14991.15924,3988.87
14994.29372,3989.23
14997.4485,3989.58
15000.62467,3989.58
15003.82111,3989.9
15007.03977,3990.2
15010.27984,3990.47
15013.54016,3990.74
15016.82469,3990.74
15020.12111,3990.99
15023.43697,3991.24
15026.7743,3991.5
15030.13181,3991.74
15033.51361,3991.74
15036.92111,3991.98
15040.3536,3992.21
15043.81042,3992.43
15047.28735,3992.64
15050.78863,3992.64
15054.31,3992.84
15057.85358,3993.03
15061.42433,3993.21
15065.02067,3993.37
15068.64422,3993.37
15072.29611,3993.52
15075.97854,3993.66
15079.69379,3993.8
15083.43732,3993.94
15087.21092,3993.94
15091.01,3994.09
15094.83962,3994.26
15098.70214,3994.43
15102.59286,3994.61
15106.51374,3994.61
15110.46277,3994.79
15114.42847,3994.96
15118.41049,3995.12
15122.40396,3995.27
15126.39153,3995.27
15130.35445,3995.41
15134.29238,3995.55
15138.19936,3995.69
15142.05953,3995.82
15145.89149,3995.82
15149.68501,3995.95
15153.4452,3996.06
15157.17156,3996.17
15160.86233,3996.26
15164.522,3996.26
15168.14612,3996.35
15171.73691,3996.44
15175.29377,3996.53
15178.81513,3996.63
15182.30252,3996.63
15185.75445,3996.74
15189.17306,3996.86
15192.56041,3996.98
15195.90959,3997.1
15199.19969,3997.22
15202.45723,3997.34
15205.69255,3997.34
15208.90761,3997.46
15212.09572,3997.58
15215.25243,3997.58
15218.36556,3997.71
15221.4287,3997.84
15224.44647,3998.13
15227.44852,3998.13
15230.44128,3998.28
15233.42389,3998.28
15236.39816,3998.43
15239.36869,3998.59
15242.34019,3998.75
15245.31072,3998.92
15248.27111,3999.3
15251.22594,3999.5
15254.1798,3999.5
15257.13093,3999.69
15260.08294,3999.69
15263.03222,3999.69
15265.98428,3999.89
15268.94092,4000.26
15271.89853,4000.26
15274.86072,4000.45
15277.82666,4000.45
15280.79538,4000.63
15283.77147,4000.81
15286.74852,4000.98
15289.73851,4001.14
15292.735,4001.3
15295.73982,4001.3
15298.75759,4001.46
15301.78463,4001.61
15304.83297,4001.61
15307.90722,4001.76
15311.00646,4001.92
15314.13261,4002.07
15317.28739,4002.21
15320.46633,4002.21
15323.66555,4002.36
15326.88421,4002.5
15330.11873,4002.65
15333.36238,4002.78
15336.6219,4002.78
15339.89333,4002.93
15343.17586,4003.07
15346.46873,4003.23
15349.76793,4003.41
15353.07747,4003.41
15356.39055,4003.59
15359.71196,4003.78
15363.04096,4004.14
15366.37348,4004.14
15369.71359,4004.32
15373.05722,4004.32
15376.41196,4004.5
15379.77985,4004.69
15383.15959,4004.89
15386.56361,4004.89
15389.99888,4005.09
15393.4647,4005.28
15396.9632,4005.47
15400.49568,4005.63
15404.05809,4005.63
15407.65166,4005.77
15411.273,4005.89
15414.91322,4005.98
15418.5651,4006.06
15422.21644,4006.06
15425.86277,4006.13
15429.49522,4006.18
15433.10487,4006.23
15436.679,4006.27
15440.22196,4006.27
15443.71833,4006.3
15447.17027,4006.32
15450.57429,4006.34
15453.92625,4006.37
15457.23302,4006.37
15460.485,4006.4
15463.68977,4006.43
15466.85482,4006.46
15469.97628,4006.49
15473.06074,4006.49
15476.11,4006.49
15479.12038,4006.49
15482.09091,4006.47
15485.02075,4006.43
15487.91347,4006.43
15490.76556,4006.4
15493.55932,4006.35
15496.29643,4006.26
15499.00966,4006.26
15501.70231,4006.2
15504.3711,4006.2
15507.0149,4006.14
15509.63253,4006.06
15512.22078,4005.98
15514.7995,4005.98
15517.3711,4005.89
15519.94547,4005.79
15522.53253,4005.7
15525.14023,4005.61
15527.76897,4005.61
15530.42665,4005.54
15533.11211,4005.49
15535.82977,4005.45
15538.5791,4005.43
15541.36623,4005.43
15544.18776,4005.41
15547.04817,4005.38
15549.95201,4005.35
15552.90407,4005.3
15555.89405,4005.3
15558.92387,4005.26
15561.98423,4005.22
15565.0687,4005.19
15568.16516,4005.2
15571.28297,4005.2
15574.40443,4005.22
15577.53978,4005.25
15580.69927,4005.28
15583.87904,4005.3
15587.09411,4005.3
15590.34887,4005.3
15593.64807,4005.27
15596.99096,4005.23
15600.37624,4005.19
15603.80527,4005.19
15607.27109,4005.15
15610.77579,4005.12
15614.32432,4005.11
15617.90677,4005.1
15621.53032,4005.1
15625.18499,4005.11
15628.89519,4005.12
15632.65768,4005.2
15636.44009,4005.2
15640.24426,4005.27
15644.06833,4005.27
15647.91739,4005.36
15651.79937,4005.47
15655.71508,4005.59
15659.64985,4005.59
15663.60166,4005.73
15667.56181,4005.86
15671.52159,4005.99
15675.47618,4006.1
15679.41651,4006.1
15683.32111,4006.21
15687.19239,4006.3
15691.02991,4006.41
15694.82065,4006.52
15698.58036,4006.52
15702.29612,4006.66
15705.97855,4006.8
15709.63545,4006.96
15713.26234,4007.11
15716.87755,4007.11
15720.4739,4007.25
15724.06469,4007.36
15727.666,4007.45
15731.28179,4007.52
15734.91367,4007.52
15738.57667,4007.58
15742.26188,4007.65
15745.96323,4007.72
15749.67622,4007.82
15753.40536,4007.82
15757.135,4007.92
15760.86743,4008.02
15764.61602,4008.13
15768.38177,4008.22
15772.16371,4008.22
15775.96833,4008.31
15779.7924,4008.4
15783.62992,4008.48
15787.47342,4008.58
15791.32761,4008.58
15795.18084,4008.68
15799.03545,4008.79
15802.89149,4008.91
15806.74426,4009.04
15810.59844,4009.04
15814.43917,4009.18
15818.27435,4009.32
15822.11835,4009.46
15825.96648,4009.61
15829.82345,4009.75
15833.71139,4010.04
15837.62432,4010.17
15841.55076,4010.17
15845.48591,4010.3
15849.43458,4010.3
15853.39195,4010.3
15857.37431,4010.43
15861.40078,4010.62
15865.46646,4010.71
15869.55962,4010.71
15873.67528,4010.71
15877.81871,4010.71
15881.99524,4010.69
15886.20255,4010.67
15890.44577,4010.67
15894.71973,4010.66
15899.01868,4010.64
15903.33415,4010.64
15907.66365,4010.6
15912.00968,4010.6
15916.36973,4010.6
15920.77143,4010.55
15925.22862,4010.33
15929.70253,4010.33
15934.2014,4010.17
15938.71974,4010.17
15943.26307,4010
15947.83141,4009.81
15952.42473,4009.64
15957.0292,4009.64
15961.63363,4009.47
15966.22973,4009.31
15970.8064,4009.16
15975.34974,4009.01
15979.85417,4009.01
15984.29197,4008.87
15988.67146,4008.75
15992.99248,4008.64
15997.23589,4008.56
16001.42631,4008.56
16005.56142,4008.51
16009.64653,4008.48
16013.6869,4008.44
16017.68315,4008.4
16021.63459,4008.4
16025.53642,4008.33
16029.39103,4008.23
16033.1952,4008.11
16036.94151,4007.99
16040.64286,4007.99
16044.29753,4007.88
16047.91053,4007.81
16051.47851,4007.78
16054.99987,4007.8
16058.49282,4007.8
16061.95308,4007.84
16065.38835,4007.91
16068.81739,4008.04
16072.2471,4008.04
16075.69003,4008.1
16079.1503,4008.1
16082.63,4008.17
16086.13129,4008.26
16089.6582,4008.39
16093.2095,4008.39
16096.78363,4008.55
16100.38275,4008.74
16104.01186,4008.96
16107.66652,4009.19
16111.37899,4009.43
16115.13918,4009.99
16118.92437,4010.31
16122.72298,4010.31
16126.53039,4010.66
16130.34845,4010.66
16134.17252,4010.66
16138.02158,4011.03
16141.90911,4011.76
16145.83038,4012.44
16149.77349,4012.44
16153.72808,4012.78
16157.69378,4013.15
16161.67301,4013.15
16165.66093,4013.55
16169.66239,4013.55
16173.6753,4013.55
16177.70765,4013.98
16181.76747,4014.42
16185.85536,4014.86
16189.99021,4015.3
16194.14475,4015.73
16198.31595,4015.73
16202.5036,4016.14
16206.70257,4016.56
16210.92634,4016.56
16215.16975,4016.97
16219.43259,4017.39
16223.7175,4017.82
16228.022,4018.26
16232.34581,4018.26
16236.68641,4018.72
16241.04368,4019.19
16245.42306,4019.67
16249.81644,4020.16
16254.22638,4020.16
16258.6503,4020.66
16263.08811,4021.17
16267.54252,4021.68
16272.01365,4022.2
16276.4889,4022.2
16280.9628,4022.72
16285.42838,4023.24
16289.87723,4023.76
16294.30115,4024.27
16298.68053,4024.27
16302.99615,4024.78
16307.24511,4025.26
16311.42164,4025.73
16315.51231,4026.19
16319.51655,4026.19
16323.4156,4026.62
16327.21467,4027.03
16330.91325,4027.42
16334.50681,4027.8
16337.99698,4027.8
16341.37393,4028.16
16344.64536,4028.52
16347.81596,4028.87
16350.88188,4029.21
16353.85797,4029.21
16356.7406,4029.56
16359.53714,4029.89
16362.26314,4030.23
16364.9236,4030.56
16367.49954,4030.56
16369.98227,4030.88
16372.37613,4031.19
16374.68809,4031.49
16376.91254,4031.77
16379.06055,4031.77
16381.13227,4032.04
16383.13178,4032.29
16385.06582,4032.53
16386.94314,4032.74
16388.74936,4032.74
16390.47949,4032.92
16392.13464,4033.08
16393.71578,4033.22
16395.22374,4033.35
16396.65482,4033.35
16398.00449,4033.47
16399.2764,4033.6
16400.47406,4033.74
16401.59601,4033.89
16402.66029,4033.89
16403.67393,4034.05
16404.64036,4034.21
16405.57126,4034.36
16406.47382,4034.48
16407.34358,4034.48
16408.18504,4034.57
16408.99318,4034.63
16409.77124,4034.65
16410.54605,4034.65
16411.32411,4034.64
16412.10725,4034.64
16412.9015,4034.63
16413.71847,4034.63
16414.56826,4034.63
16415.44636,4034.63
16416.36003,4034.65
16417.32368,4034.67
16418.34072,4034.73
16419.37658,4034.73
16420.43808,4034.76
16421.52392,4034.76
16422.64032,4034.81
16423.7963,4034.87
16424.996,4034.94
16426.27425,4035.03
16427.64058,4035.25
16429.06246,4035.38
16430.51021,4035.38
16431.9793,4035.52
16433.47151,4035.52
16434.98225,4035.52
16436.56242,4035.67
16438.26026,4036.01
16440.07926,4036.36
16441.95217,4036.36
16443.87948,4036.52
16445.85678,4036.67
16447.87974,4036.82
16449.94312,4036.96
16452.02444,4036.96
16454.12115,4036.96
16456.23175,4037.13
16458.35197,4037.13
16460.48478,4037.31
16462.67169,4037.5
16464.91559,4037.89
16467.20392,4038.09
16469.52699,4038.29
16471.88753,4038.5
16474.28563,4038.5
16476.71559,4038.72
16479.17054,4038.97
16481.64367,4038.97
16484.13473,4039.24
16486.64676,4039.24
16489.1767,4039.24
16491.75385,4039.52
16494.38259,4040.1
16497.03194,4040.1
16499.70514,4040.38
16502.4017,4040.38
16505.1427,4040.65
16507.94929,4041.2
16510.82081,4041.79
16513.72743,4041.79
16516.6656,4042.12
16519.62599,4042.47
16522.60485,4042.47
16525.59857,4042.83
16528.61078,4042.83
16531.63504,4042.83
16534.70374,4043.2
16537.81877,4043.95
16540.95134,4043.95
16544.10805,4044.34
16547.28505,4044.34
16550.50648,4044.74
16553.78824,4045.57
16557.11243,4046.41
16560.43587,4046.41
16563.7545,4046.83
16567.05925,4047.23
16570.33545,4047.61
16573.56522,4047.98
16576.7525,4047.98
16579.87951,4048.32
16582.94821,4048.63
16585.95764,4048.91
16588.90137,4049.17
16591.78298,4049.17
16594.59618,4049.42
16597.36217,4049.66
16600.0965,4049.66
16602.79862,4049.91
16605.46904,4049.91
16608.10729,4049.91
16610.66222,4050.17
16613.12145,4050.73
16615.53753,4050.73
16617.9134,4051.02
16620.24339,4051.02
16622.49006,4051.3
16624.62973,4051.81
16626.67923,4052.29
16628.70775,4052.29
16630.71282,4052.29
16632.69567,4052.52
16634.6575,4052.52
16636.59591,4052.75
16638.49939,4052.75
16640.36838,4052.98
16642.21237,4053.21
16644.04082,4053.45
16645.85982,4053.68
16647.67715,4053.68
16649.50448,4053.92
16651.34292,4054.17
16653.19082,4054.43
16655.0487,4054.7
16656.91327,4054.7
16658.78226,4054.97
16660.6568,4055.25
16662.54083,4055.54
16664.42925,4055.83
16666.32717,4055.83
16668.22671,4056.11
16670.1318,4056.41
16672.04639,4056.7
16673.97092,4057
16675.91052,4057
16677.87393,4057.3
16679.85955,4057.61
16681.87418,4057.93
16683.9209,4058.24
16686.01889,4058.54
16688.14615,4058.83
16690.29562,4058.83
16692.47142,4059.1
16694.67088,4059.35
16696.90781,4059.35
16699.17948,4059.59
16701.48447,4059.83
16703.82144,4060.07
16706.18475,4060.33
16708.56618,4060.33
16710.95726,4060.61
16713.3539,4060.91
16715.75756,4061.22
16718.16253,4061.54
16720.56757,4061.54
16722.96976,4061.88
16725.36918,4062.21
16727.76728,4062.55
16730.16114,4062.89
16732.55924,4062.89
16734.95865,4063.24
16737.3664,4063.58
16739.79229,4063.93
16742.23613,4064.28
16744.70926,4064.28
16747.2142,4064.64
16749.75247,4064.99
16752.32564,4065.35
16754.93333,4065.7
16757.57319,4065.7
16760.24198,4066.05
16762.93855,4066.4
16765.66732,4066.75
16768.42221,4067.11
16771.20934,4067.11
16774.03087,4067.48
16776.88018,4067.84
16779.75067,4068.2
16782.63885,4068.54
16785.52602,4068.54
16788.39754,4068.88
16791.24685,4069.21
16794.06455,4069.53
16796.83054,4069.86
16799.55376,4069.86
16802.21977,4070.18
16804.83302,4070.49
16807.39229,4070.8
16809.89446,4071.1
16812.34258,4071.1
16814.73088,4071.4
16817.06365,4071.69
16819.34226,4071.98
16821.56116,4072.25
16823.72584,4072.25
16825.83366,4072.51
16827.88316,4072.74
16829.86722,4072.94
16831.77787,4073.09
16833.62854,4073.09
16835.40866,4073.22
16837.12769,4073.33
16838.79774,4073.43
16840.42513,4073.54
16842.0146,4073.54
16843.5781,4073.67
16845.11662,4073.81
16846.62828,4073.96
16848.11403,4074.12
16849.5729,4074.12
16851.0031,4074.29
16852.40832,4074.47
16853.79493,4074.67
16855.16682,4074.91
16856.53677,4074.91
16857.91976,4075.18
16859.31942,4075.49
16860.73661,4075.82
16862.16959,4076.18
16863.62568,4076.18
16865.1031,4076.55
16866.60273,4076.91
16868.12551,4077.28
16869.67513,4077.65
16871.25627,4078.01
16872.91142,4078.67
16874.62766,4078.93
16876.37275,4078.93
16878.14731,4079.13
16879.9702,4079.13
16881.83919,4079.13
16883.78872,4079.27
16885.82557,4079.44
16887.88896,4079.44
16889.97305,4079.53
16892.06143,4079.53
16894.20536,4079.65
16896.43395,4080.07
16898.78893,4080.62
16901.19537,4080.62
16903.65865,4080.93
16906.15804,4081.26
16908.68119,4081.26
16911.22501,4081.6
16913.78984,4081.6
16916.36977,4081.6
16918.97191,4081.96
16921.60065,4082.33
16924.25278,4082.71
16926.89819,4083.08
16929.50589,4083.8
16932.06915,4084.14
16934.60063,4084.48
16937.08891,4084.8
16939.54815,4084.8
16941.96978,4085.11
16944.36086,4085.4
16946.72562,4085.69
16949.06671,4085.97
16951.38701,4085.97
16953.69478,4086.25
16955.98866,4086.53
16958.26449,4086.8
16960.52228,4087.07
16962.76198,4087.07
16964.98089,4087.32
16967.18313,4087.57
16969.37004,4087.81
16971.54173,4088.04
16973.70085,4088.04
16975.84755,4088.28
16977.9887,4088.51
16980.12837,4088.75
16982.26951,4088.99
16984.41474,4088.99
16986.56699,4089.23
16988.73313,4089.47
16990.91727,4089.72
16993.11951,4089.99
16995.35088,4089.99
16997.60588,4090.28
16999.89144,4090.58
17002.21451,4090.89
17004.57504,4091.2
17006.97036,4091.2
17009.4031,4091.5
17011.87195,4091.79
17014.37286,4092.07
17016.89724,4092.33
17019.45374,4092.33
17022.03366,4092.58
17024.63858,4092.82
17027.27288,4093.06
17029.93334,4093.3
17032.62044,4093.3
17035.33089,4093.56
17038.06355,4093.82
17040.82012,4094.11
17043.59166,4094.4
17046.38435,4094.4
17049.19478,4094.71
17052.01631,4095.02
17054.85068,4095.02
17057.69165,4095.34
17060.5427,4095.34
17063.40033,4095.34
17066.27463,4095.66
17069.17014,4095.98
17072.08887,4096.31
17075.05384,4096.65
17078.03922,4096.99
17081.03849,4096.99
17084.05348,4097.35
17087.08052,4097.73
17090.12886,4097.73
17093.19478,4098.1
17096.28847,4098.48
17099.40905,4099.23
17102.53885,4099.23
17105.68444,4099.6
17108.83923,4099.6
17112.0079,4099.97
17115.20073,4100.34
17118.41384,4100.73
17121.65113,4100.73
17124.91145,4101.12
17128.20787,4101.53
17131.55632,4102.43
17134.95549,4103.45
17138.38174,4103.45
17141.83645,4103.98
17145.31616,4104.52
17148.82022,4105.05
17152.34436,4105.55
17155.89288,4105.55
17159.46145,4106.04
17163.05224,4106.52
17166.66468,4106.99
17170.29434,4107.46
17173.9429,4107.46
17177.60867,4107.94
17181.29389,4108.41
17184.99802,4108.89
17188.71656,4109.36
17192.45403,4109.36
17196.2059,4109.83
17199.97442,4110.29
17203.7647,4110.75
17207.56932,4111.2
17211.39572,4111.2
17215.23923,4111.64
17219.09662,4112.08
17222.9647,4112.08
17226.83876,4112.5
17230.72351,4112.5
17234.61423,4112.5
17238.52716,4112.92
17242.47028,4113.77
17246.43597,4114.7
17250.41521,4114.7
17254.40312,4115.19
17258.39659,4115.7
17262.39528,4115.7
17266.3943,4116.22
17270.39484,4116.22
17274.39201,4116.22
17278.38826,4116.74
17282.38139,4117.25
17286.36375,4117.76
17290.32909,4117.76
17294.26702,4118.26
17298.1744,4118.74
17302.04526,4119.22
17305.85544,4119.68
17309.6346,4119.68
17313.37258,4120.14
17317.08,4120.6
17320.76469,4121.06
17324.43046,4121.53
17328.07902,4121.53
17331.71424,4121.99
17335.33002,4122.44
17338.91745,4123.35
17342.45825,4124.24
17345.9901,4124.24
17349.50868,4124.24
17353.01338,4124.68
17356.50355,4124.68
17359.9777,4125.12
17363.40951,4125.57
17366.81146,4126.45
17370.19952,4126.89
17373.57576,4127.32
17376.93883,4127.74
17380.2845,4127.74
17383.59757,4128.14
17386.88566,4128.53
17390.15352,4128.91
17393.39162,4129.28
17396.62058,4129.28
17399.84479,4129.64
17403.0704,4130.01
17406.29936,4130.01
17409.52912,4130.37
17412.77198,4130.37
17416.02396,4130.37
17419.29538,4130.74
17422.61049,4131.47
17425.96245,4132.25
17429.34424,4132.25
17432.74896,4132.64
17436.18146,4133.04
17439.64662,4133.43
17443.14576,4133.82
17446.66094,4133.82
17450.18785,4133.82
17453.72866,4134.21
17457.28551,4134.21
17460.85686,4134.61
17464.4554,4134.61
17468.06841,4135.01
17471.71197,4135.44
17475.38553,4136.35
17479.07074,4136.35
17482.77488,4136.85
17486.49064,4136.85
17490.22584,4137.36
17493.98833,4137.88
17497.77351,4138.4
17501.60269,4138.92
17505.44897,4139.42
17509.30914,4139.42
17513.18556,4139.9
17517.07072,4140.37
17520.97771,4140.37
17524.90175,4140.85
17528.84246,4141.34
17532.80502,4141.86
17536.78183,4142.38
17540.78051,4142.38
17544.79342,4142.92
17548.82855,4143.46
17552.89115,4144.52
17556.9596,4144.52
17561.03887,4145.05
17565.12398,4145.05
17569.2202,4145.57
17573.3356,4146.11
17577.46515,4146.66
17581.63056,4147.22
17585.82954,4148.35
17590.05073,4148.92
17594.28283,4148.92
17598.52069,4149.47
17602.76946,4149.47
17607.0212,4149.47
17611.28405,4150.02
17615.5634,4150.57
17619.85401,4151.11
17624.16115,4151.11
17628.47676,4151.65
17632.80348,4152.19
17637.14952,4152.75
17641.50679,4153.3
17645.88061,4153.3
17650.26565,4153.87
17654.67013,4154.44
17659.09675,4155.59
17663.53733,4156.75
17667.99452,4156.75
17672.46565,4157.32
17676.95067,4157.9
17681.45231,4158.46
17685.96788,4159.02
17690.49731,4159.02
17695.03787,4159.58
17699.58954,4160.14
17704.15788,4160.71
17708.74009,4161.28
17713.32233,4161.28
17717.89899,4161.87
17722.47287,4162.46
17727.03009,4163.04
17731.55954,4163.62
17736.0473,4163.62
17740.47399,4164.19
17744.83959,4164.74
17749.13839,4165.27
17753.35403,4165.79
17757.49999,4165.79
17761.56289,4166.29
17765.54525,4166.77
17769.45223,4167.25
17773.27908,4167.7
17777.06657,4167.7
17780.81288,4167.7
17784.51753,4168.14
17788.18276,4168.14
17791.8041,4168.55
17795.34707,4168.55
17798.80178,4168.94
17802.13985,4169.32
17805.36881,4170.09
17808.55414,4170.09
17811.70252,4170.48
17814.81009,4170.48
17817.84546,4170.88
17820.79099,4171.64
17823.66528,4172.31
17826.52189,4172.31
17829.37119,4172.62
17832.21772,4172.94
17835.0632,4172.94
17837.90418,4173.27
17840.74966,4173.27
17843.59897,4173.27
17846.44688,4173.63
17849.29515,4173.99
17852.1389,4174.36
17854.98716,4174.36
17857.83647,4174.73
17860.69133,4175.09
17863.55904,4175.43
17866.44445,4175.75
17869.34551,4175.75
17872.26147,4176.07
17875.19686,4176.4
17878.15072,4176.74
17881.11944,4177.1
17884.10387,4177.1
17887.10869,4177.47
17890.12739,4177.86
17893.15072,4178.25
17896.17499,4178.62
17899.18998,4178.62
17902.18369,4178.99
17905.15241,4179.36
17908.09516,4179.73
17910.99722,4180.11
17913.87328,4180.11
17916.71147,4180.51
17919.51634,4180.91
17922.29792,4181.31
17925.05558,4181.71
17927.79547,4181.71
17930.51703,4182.09
17933.22748,4182.47
17935.94236,4182.84
17938.65836,4183.22
17941.38158,4183.22
17944.1198,4183.6
17946.87468,4183.99
17949.63959,4184.38
17952.41946,4184.77
17955.21493,4184.77
17958.01425,4185.15
17960.81912,4185.53
17963.65071,4185.91
17966.50834,4186.28
17969.40107,4186.28
17972.33369,4186.66
17975.30796,4187.05
17978.32018,4187.46
17981.36943,4187.88
17984.45389,4187.88
17987.5698,4188.32
17990.71625,4188.76
17993.89242,4189.22
17997.09441,4189.66
18000.32615,4189.66
18003.58369,4190.11
18006.869,4190.54
18010.1841,4190.97
18013.52495,4191.4
18016.89563,4191.4
18020.29202,4191.82
18023.71341,4192.25
18027.16189,4192.69
18030.63327,4193.13
18034.13177,4193.13
18037.65591,4193.58
18041.20504,4194.02
18044.78135,4194.46
18048.38325,4194.91
18052.01236,4194.91
18055.66702,4195.37
18059.34946,4195.85
18063.05915,4196.34
18066.79157,4196.85
18070.55128,4196.85
18074.33091,4197.37
18078.13554,4197.9
18081.96472,4198.42
18085.811,4198.94
18089.68464,4198.94
18093.58091,4199.46
18097.50218,4199.97
18101.45084,4200.49
18105.4221,4201
18109.418,4201
18113.43091,4201.51
18117.46048,4202.03
18121.51197,4202.55
18125.57486,4203.07
18129.65691,4203.07
18133.75591,4203.6
18137.87435,4204.12
